db_uniqueid,db_workerid,db_assignmentid,db_hitid,db_status,session_condition,session_counterbalance,uniqueId,condition,counterbalance,assignment_slot,rho,start_type,record_number,phase,round_index,task_number,task_type,word,word_index,response,rt,distractor_response,distractor_response_index,distractor_answered,previous_value,forecast_typed_value,forecast_value,forecast_is_numeric,true_value,forecast_error,points_earned,cumulative_score,typed_value,typed_actual_value,typed_actual_correct,bonus_payment_dollars,codeversion,competency_correct,competency_matters_for_exclusion,competency_question_number,competency_response,correct,correct_response,cumulative_score_before_feedback,db_beginexp,db_beginhit,db_bonus,db_browser,db_codeversion,db_cond,db_counterbalance,db_endhit,db_ipaddress,db_language,db_mode,db_platform,distractor_block_elapsed_ms,distractor_block_time_limit_ms,distractor_finished_after_time_limit,distractor_response_time_ms,expected_bonus_dollars,expected_score_for_payment,failed_competency,failure_screen_shown,final_score,finished_instructions,flat_fee_dollars,fullscreen_exit_count,fullscreen_exit_reason,fullscreen_monitoring_active,instruction_page_number,instruction_phase,internal_node_id,is_fullscreen,next_instruction_page,participant_feedback,session_assignmentId,session_bonus,session_currenttrial,session_hitId,session_id,session_mode,session_useragent,session_workerId,stimulus,success,time_elapsed,total_payment_dollars,trial_index,trial_type
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,198,forecast,42,,,,,"{""forecast_value"": ""526""}",6146,,,,491,526,526,True,,,,,,,,,0.0.1,,,,,,,680,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-108.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1279142,,198,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,199,forecast_feedback_recitation,42,,,,,"{""typed_actual_value"": ""486""}",9250,,,,,,526,,486,40,0,680,,486,True,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-109.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1288408,,199,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,200,distractor_question,43,43,animacy,FATHER,0,0,2313,yes,0,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,2323,4000,False,2313,,,False,,,,,0,,True,,,0.0-7.0-110.0-0.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          FATHER
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1290731,,200,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,201,distractor_question,43,43,animacy,SPINE,1,1,1023.0000000002328,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,3356,4000,False,1023.0000000002328,,,False,,,,,0,,True,,,0.0-7.0-110.0-1.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          SPINE
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1291764,,201,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,202,distractor_question,43,43,animacy,DETECTIVE,2,0,705.9999999997672,yes,0,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,4073,4000,True,705.9999999997672,,,False,,,,,0,,True,,,0.0-7.0-110.0-2.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          DETECTIVE
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1292481,,202,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,203,forecast,43,,,,,"{""forecast_value"": ""505""}",3717,,,,486,505,505,True,,,,,,,,,0.0.1,,,,,,,680,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-111.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1296213,,203,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,204,forecast_feedback_recitation,43,,,,,"{""typed_actual_value"": ""491""}",6824,,,,,,505,,491,14,30,710,,491,True,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-112.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1303049,,204,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,205,distractor_question,44,44,animacy,ELBOW,0,1,2805,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,2815,4000,False,2805,,,False,,,,,0,,True,,,0.0-7.0-113.0-0.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          ELBOW
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1305864,,205,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,206,distractor_question,44,44,animacy,GIFT,1,1,2589,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,5415,4000,True,2589,,,False,,,,,0,,True,,,0.0-7.0-113.0-1.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          GIFT
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1308465,,206,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,207,forecast,44,,,,,"{""forecast_value"": ""507""}",6971,,,,491,507,507,True,,,,,,,,,0.0.1,,,,,,,710,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-114.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1315450,,207,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,208,forecast_feedback_recitation,44,,,,,"{""typed_actual_value"": ""476""}",5248.999999999767,,,,,,507,,476,31,0,710,,476,True,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-115.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1320716,,208,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,209,distractor_question,45,45,animacy,CONE,0,1,1176,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,1186,4000,False,1176,,,False,,,,,0,,True,,,0.0-7.0-116.0-0.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          CONE
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1321902,,209,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,210,distractor_question,45,45,animacy,PECAN,1,1,1410.0000000002328,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,2607,4000,False,1410.0000000002328,,,False,,,,,0,,True,,,0.0-7.0-116.0-1.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          PECAN
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1323323,,210,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,211,distractor_question,45,45,animacy,BARREL,2,1,797.0000000002328,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,3415,4000,False,797.0000000002328,,,False,,,,,0,,True,,,0.0-7.0-116.0-2.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          BARREL
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1324132,,211,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,212,distractor_question,45,45,animacy,TOAST,3,1,756,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,4181,4000,True,756,,,False,,,,,0,,True,,,0.0-7.0-116.0-3.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          TOAST
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1324898,,212,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,213,forecast,45,,,,,"{""forecast_value"": ""467""}",3408,,,,476,467,467,True,,,,,,,,,0.0.1,,,,,,,710,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-117.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1328323,,213,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,214,forecast_feedback_recitation,45,,,,,"{""typed_actual_value"": ""469""}",4202,,,,,,467,,469,2,90,800,,469,True,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,,,,,,,False,,,,,0,,True,,,0.0-7.0-118.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,,,1332540,,214,survey-text
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,215,distractor_question,46,46,animacy,MALL,0,1,831.0000000002328,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,842,4000,False,831.0000000002328,,,False,,,,,0,,True,,,0.0-7.0-119.0-0.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          MALL
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1333381,,215,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,216,distractor_question,46,46,animacy,PENDULUM,1,1,789,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,1641,4000,False,789,,,False,,,,,0,,True,,,0.0-7.0-119.0-1.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          PENDULUM
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1334180,,216,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,217,distractor_question,46,46,animacy,HORIZON,2,1,607,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,2259,4000,False,607,,,False,,,,,0,,True,,,0.0-7.0-119.0-2.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          HORIZON
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1334797,,217,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,218,distractor_question,46,46,animacy,ARTICLE,3,1,539,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,2808,4000,False,539,,,False,,,,,0,,True,,,0.0-7.0-119.0-3.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          ARTICLE
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1335346,,218,html-button-response
debugSaEAR:debugeOixl,debugSaEAR,debugeOixl,debugyeUEo,1,0,237,debugSaEAR:debugeOixl,0,237,237,0.6,size,219,distractor_question,46,46,animacy,VALLEY,4,1,806,no,1,True,,,,,,,,,,,,,0.0.1,,,,,,,,,2026-08-03 21:02:56.845824,0.0,safari,0.0.1,0,237,,127.0.0.1,en-US,debug,macos,3625,4000,False,806,,,False,,,,,0,,True,,,0.0-7.0-119.0-4.0-0.0,True,,,debugeOixl,0,406,debugyeUEo,debugSaEAR:debugeOixl,debug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",debugSaEAR,"
      
    <style>
      #jspsych-content {
        width: 100%;
        min-height: 88vh;
        display: flex;
        flex-direction: column;
        align-items: center;
        justify-content: center;
        text-align: center;
      }

      #jspsych-html-button-response-stimulus {
        text-align: center;
      }

      #jspsych-html-button-response-btngroup {
        margin-top: 28px !important;
        text-align: center;
      }

      .jspsych-html-button-response-button {
        margin: 0 8px !important;
      }

      .jspsych-html-button-response-button button {
        font-size: 20px !important;
        padding: 8px 22px !important;
      }
    </style>
  

      <div style=""
        text-align: center;
      "">
        <div style=""
          font-size: 42px;
          font-weight: bold;
          margin-bottom: 18px;
        "">
          VALLEY
        </div>

        <div style=""
          font-size: 30px;
        "">
          Is this item living or not living?
        </div>
      </div>
    ",,1336162,,219,html-button-response
